sku,store,trannum,count
163942,9404,3400,5
164531,9404,300,5
164531,9404,3100,5
164531,9404,3200,5
164531,9404,1400,5
164531,9404,6400,5
164845,9404,400,5
164845,9404,3200,5
164845,9404,4000,5
164845,9404,2800,5
164845,9404,1200,5
166445,9404,900,8
166445,9404,2600,8
166445,9404,2900,8
166445,9404,4600,8
166445,9404,6900,8
166445,9404,200,8
166449,9404,2800,5
166449,9404,4500,5
166449,9404,5600,5
166449,9404,200,5
166449,9404,14500,5
166816,9404,1000,6
166816,9404,2300,6
166816,9404,3800,6
166816,9404,10000,6
166816,9404,3400,6
166816,9404,600,6
168013,9404,4800,10
168013,9404,700,10
168013,9404,800,10
168013,9404,900,10
168013,9404,1100,10
168013,9404,2100,10
168013,9404,3500,10
168013,9404,3800,10
170843,9404,5800,8
170843,9404,600,8
170843,9404,800,8
170843,9404,1800,8
170843,9404,3700,8
170843,9404,5500,8
172307,9404,500,31
172307,9404,300,31
172307,9404,1200,31
172307,9404,1400,31
172307,9404,200,31
172307,9404,900,31
172307,9404,1000,31
172307,9404,1100,31
172307,9404,1300,31
172307,9404,1800,31
172307,9404,2200,31
172307,9404,2500,31
172307,9404,3700,31
173039,9404,500,15
173039,9404,1100,15
173039,9404,400,15
173039,9404,1000,15
173039,9404,2800,15
173039,9404,700,15
173039,9404,1400,15
173039,9404,900,15
173039,9404,1300,15
173039,9404,2200,15
173039,9404,2400,15
173039,9404,4400,15
173088,9404,300,59
173088,9404,500,59
173088,9404,600,59
173088,9404,700,59
173088,9404,900,59
173088,9404,1000,59
173088,9404,1500,59
173088,9404,1600,59
173088,9404,2300,59
173088,9404,2400,59
173088,9404,2800,59
173088,9404,2900,59
173088,9404,4000,59
173088,9404,6400,59
173088,9404,6600,59
173088,9404,200,59
173088,9404,800,59
173088,9404,2000,59
173088,9404,1200,59
173088,9404,1300,59
173088,9404,1700,59
173088,9404,1900,59
173088,9404,3300,59
173088,9404,4600,59
173088,9404,5300,59
173088,9404,2600,59
173088,9404,1400,59
173088,9404,4900,59
173088,9404,2500,59
173144,9404,400,17
173144,9404,600,17
173144,9404,2000,17
173144,9404,3300,17
173144,9404,1200,17
173144,9404,1300,17
176136,9404,7300,21
176136,9404,400,21
176136,9404,1000,21
176136,9404,1200,21
176136,9404,1400,21
176136,9404,1800,21
176136,9404,1900,21
176136,9404,3000,21
176136,9404,500,21
176136,9404,1100,21
176136,9404,2100,21
176136,9404,2500,21
176136,9404,2700,21
176136,9404,2000,21
176136,9404,3100,21
176253,9404,2800,5
176253,9404,3300,5
176253,9404,3800,5
176253,9404,10100,5
176253,9404,400,5
176449,9404,300,5
176449,9404,2300,5
176449,9404,4700,5
176449,9404,8700,5
176449,9404,16300,5
176720,9404,500,6
176720,9404,8000,6
176720,9404,3000,6
176720,9404,700,6
176720,9404,3600,6
176771,9404,600,10
176771,9404,3800,10
176771,9404,6900,10
176771,9404,300,10
176771,9404,800,10
176771,9404,1000,10
176771,9404,1800,10
176771,9404,2600,10
176771,9404,3300,10
176771,9404,3600,10
177984,9404,300,6
177984,9404,500,6
177984,9404,1000,6
177984,9404,3100,6
177984,9404,3400,6
178219,9404,1300,5
178219,9404,2800,5
178219,9404,1700,5
178219,9404,400,5
180436,9404,800,5
180436,9404,1700,5
180436,9404,2000,5
180436,9404,3300,5
183088,9404,2400,15
183088,9404,100,15
183088,9404,800,15
183088,9404,900,15
183088,9404,1500,15
183088,9404,2500,15
183088,9404,5200,15
183088,9404,300,15
183088,9404,2100,15
183088,9404,2900,15
183088,9404,3400,15
183088,9404,8000,15
183088,9404,1300,15
183088,9404,1200,15
183532,9404,2600,5
183532,9404,6900,5
183532,9404,7600,5
183532,9404,1500,5
183978,9404,800,8
183978,9404,1500,8
183978,9404,2200,8
183978,9404,3000,8
183978,9404,1700,8
183978,9404,2400,8
183978,9404,4200,8
184283,9404,2300,5
184283,9404,2400,5
184283,9404,2800,5
184283,9404,3300,5
184283,9404,3700,5
184599,9404,3500,8
184599,9404,4100,8
184599,9404,300,8
184599,9404,900,8
184599,9404,1300,8
184599,9404,2000,8
184599,9404,2100,8
184599,9404,800,8
184634,9404,1100,10
184634,9404,2600,10
184634,9404,2000,10
184634,9404,200,10
184634,9404,700,10
184634,9404,800,10
184634,9404,1400,10
184634,9404,500,10
184634,9404,1200,10
184634,9404,1800,10
186037,9404,1600,6
186037,9404,2300,6
186037,9404,2900,6
186037,9404,4500,6
186037,9404,400,6
186037,9404,4400,6
186136,9404,2600,12
186136,9404,700,12
186136,9404,4200,12
186136,9404,5600,12
186136,9404,300,12
186136,9404,400,12
186136,9404,900,12
186136,9404,1200,12
186136,9404,200,12
186136,9404,2700,12
186136,9404,4800,12
186720,9404,5600,6
186720,9404,2000,6
186720,9404,4200,6
186720,9404,7200,6
186822,9404,1200,12
186822,9404,1400,12
186822,9404,1100,12
186822,9404,2300,12
186822,9404,1800,12
186822,9404,2400,12
186822,9404,3600,12
186822,9404,4700,12
187830,9404,400,5
187830,9404,200,5
187830,9404,800,5
187830,9404,900,5
187830,9404,5200,5
187984,9404,1000,5
187984,9404,4200,5
188013,9404,600,7
188013,9404,1500,7
188013,9404,2100,7
188013,9404,2300,7
188013,9404,3500,7
188013,9404,6800,7
188480,9404,500,7
188480,9404,300,7
188480,9404,2200,7
188480,9404,600,7
188480,9404,1300,7
188480,9404,200,7
190436,9404,3000,6
190436,9404,400,6
190436,9404,1700,6
190436,9404,1500,6
190436,9404,300,6
190436,9404,1000,6
191437,9404,200,5
191437,9404,2200,5
191437,9404,2700,5
191437,9404,3400,5
192649,9404,1600,7
192649,9404,2100,7
192649,9404,2300,7
192649,9404,3500,7
192649,9404,6200,7
193949,9404,1900,8
193949,9404,300,8
193949,9404,2500,8
193949,9404,2600,8
193949,9404,7300,8
193949,9404,1600,8
193949,9404,1200,8
193949,9404,2300,8
196771,9404,4900,8
196771,9404,400,8
196771,9404,500,8
196771,9404,600,8
196771,9404,2100,8
196771,9404,1300,8
198065,9404,1100,6
198065,9404,600,6
198065,9404,800,6
198065,9404,2000,6
198065,9404,2100,6
198065,9404,1800,6
198362,9404,500,11
198362,9404,800,11
198362,9404,900,11
198362,9404,2000,11
198362,9404,2600,11
198362,9404,3300,11
198362,9404,4000,11
198362,9404,5300,11
198362,9404,1200,11
200436,9404,2300,6
200436,9404,500,6
202097,9404,800,6
202097,9404,6700,6
202097,9404,7400,6
202097,9404,3200,6
202097,9404,5700,6
203309,9404,600,6
203309,9404,1400,6
204599,9404,4100,8
204599,9404,300,8
204599,9404,1000,8
204599,9404,1100,8
204599,9404,1500,8
204599,9404,2100,8
204599,9404,800,8
206037,9404,3100,5
206037,9404,1300,5
206037,9404,4500,5
206037,9404,5100,5
207873,9404,500,5
207873,9404,700,5
207873,9404,1300,5
207873,9404,1500,5
207873,9404,4600,5
208242,9404,400,5
208242,9404,600,5
208242,9404,800,5
208242,9404,1400,5
208242,9404,300,5
208362,9404,200,38
208362,9404,300,38
208362,9404,400,38
208362,9404,500,38
208362,9404,600,38
208362,9404,700,38
208362,9404,900,38
208362,9404,1000,38
208362,9404,1400,38
208362,9404,1500,38
208362,9404,1600,38
208362,9404,1700,38
208362,9404,1800,38
208362,9404,1900,38
208362,9404,2400,38
208362,9404,2500,38
208362,9404,2600,38
208362,9404,3800,38
208362,9404,4000,38
208362,9404,4300,38
208362,9404,4800,38
208362,9404,5900,38
208362,9404,6000,38
208362,9404,11100,38
208362,9404,12700,38
208362,9404,4700,38
208362,9404,12600,38
208362,9404,100,38
208362,9404,800,38
208362,9404,2200,38
210436,9404,2300,6
210436,9404,700,6
210436,9404,400,6
210436,9404,300,6
210832,9404,800,5
210832,9404,1700,5
210832,9404,1900,5
210832,9404,3500,5
210832,9404,600,5
211393,9404,3900,7
211393,9404,1400,7
211393,9404,1000,7
211393,9404,1300,7
211393,9404,4200,7
211393,9404,500,7
213980,9404,500,12
213980,9404,700,12
213980,9404,1600,12
213980,9404,2700,12
213980,9404,2800,12
213980,9404,3000,12
213980,9404,3700,12
213980,9404,4100,12
213980,9404,800,12
213989,9404,4500,8
213989,9404,1100,8
213989,9404,1900,8
213989,9404,300,8
213989,9404,800,8
220436,9404,1100,7
220436,9404,2700,7
220436,9404,4800,7
220436,9404,400,7
220436,9404,800,7
220789,9404,1100,5
220789,9404,1400,5
220789,9404,1800,5
220789,9404,2200,5
223088,9404,4000,5
223088,9404,700,5
223088,9404,1000,5
223088,9404,800,5
223989,9404,300,15
223989,9404,800,15
223989,9404,1000,15
223989,9404,1100,15
223989,9404,1900,15
223989,9404,500,15
223989,9404,2200,15
223989,9404,400,15
223989,9404,5000,15
224175,9404,700,5
224175,9404,1400,5
224175,9404,2300,5
224175,9404,3900,5
226027,9404,500,5
226027,9404,2300,5
226027,9404,1300,5
227088,9404,4800,18
227088,9404,400,18
227088,9404,900,18
227088,9404,1000,18
227088,9404,1100,18
227088,9404,1300,18
227088,9404,2500,18
227088,9404,2700,18
227088,9404,3300,18
227088,9404,4100,18
227088,9404,4200,18
227088,9404,5300,18
227088,9404,6000,18
227088,9404,5600,18
227088,9404,700,18
227088,9404,2200,18
227260,9404,400,13
227260,9404,2000,13
227260,9404,2200,13
227260,9404,4600,13
227260,9404,3000,13
227260,9404,500,13
227260,9404,2900,13
227260,9404,7700,13
227260,9404,2400,13
227260,9404,1100,13
227260,9404,1500,13
229152,9404,1100,6
229152,9404,1700,6
229152,9404,2000,6
229152,9404,1400,6
230761,9404,900,6
230761,9404,6900,6
230761,9404,7400,6
234187,9404,2600,5
234187,9404,2000,5
234187,9404,7700,5
234187,9404,200,5
234187,9404,300,5
236037,9404,1000,8
236037,9404,600,8
236037,9404,3200,8
236037,9404,7600,8
236337,9404,800,5
236337,9404,1100,5
236337,9404,1300,5
236337,9404,1400,5
236337,9404,700,5
236948,9404,700,6
236948,9404,2900,6
236948,9404,3400,6
236948,9404,5400,6
237088,9404,4800,13
237088,9404,300,13
237088,9404,400,13
237088,9404,700,13
237088,9404,1000,13
237088,9404,1100,13
237088,9404,1300,13
237088,9404,4100,13
237088,9404,4200,13
237088,9404,6000,13
237088,9404,5600,13
237088,9404,2200,13
237260,9404,400,12
237260,9404,500,12
237260,9404,1400,12
237260,9404,3400,12
237260,9404,6200,12
237260,9404,8700,12
237260,9404,2900,12
237260,9404,9400,12
237260,9404,2600,12
237260,9404,3100,12
237425,9404,500,5
237425,9404,1300,5
237425,9404,3300,5
237425,9404,3700,5
237789,9404,500,7
237789,9404,2200,7
237789,9404,7400,7
237789,9404,1000,7
238062,9404,1600,6
238062,9404,4300,6
238062,9404,10400,6
238062,9404,17100,6
238062,9404,17800,6
238062,9404,500,6
238327,9404,500,29
238327,9404,600,29
238327,9404,700,29
238327,9404,1000,29
238327,9404,1400,29
238327,9404,2000,29
238327,9404,4600,29
238327,9404,300,29
238327,9404,9500,29
240674,9404,3100,5
240674,9404,1000,5
240674,9404,1200,5
240674,9404,1700,5
240674,9404,300,5
242307,9404,2600,10
242307,9404,2300,10
242307,9404,300,10
242307,9404,400,10
242307,9404,800,10
242307,9404,1600,10
242307,9404,1000,10
242307,9404,1300,10
243921,9404,200,16
243921,9404,700,16
243921,9404,1000,16
243921,9404,1400,16
243921,9404,1800,16
243921,9404,2000,16
243921,9404,2300,16
243921,9404,2400,16
243921,9404,4200,16
243921,9404,6400,16
243921,9404,14600,16
243921,9404,1600,16
246427,9404,500,7
246427,9404,1900,7
246427,9404,3300,7
246427,9404,200,7
246427,9404,3100,7
246427,9404,2000,7
246523,9404,500,10
246523,9404,700,10
246523,9404,2000,10
246523,9404,2400,10
246523,9404,3600,10
246523,9404,3700,10
246523,9404,5000,10
246689,9404,500,6
246689,9404,200,6
246720,9404,5600,21
246720,9404,500,21
246720,9404,900,21
246720,9404,5100,21
246720,9404,5500,21
246720,9404,9300,21
246720,9404,800,21
246720,9404,3100,21
246720,9404,200,21
246720,9404,1200,21
246720,9404,2000,21
246720,9404,4200,21
246720,9404,700,21
246720,9404,2600,21
246720,9404,2700,21
246720,9404,3300,21
247020,9404,200,5
247020,9404,1100,5
247020,9404,1300,5
247020,9404,1800,5
247020,9404,2400,5
247668,9404,8600,41
247668,9404,300,41
247668,9404,500,41
247668,9404,1200,41
247668,9404,2400,41
247668,9404,3100,41
247668,9404,4200,41
247668,9404,5100,41
247668,9404,5800,41
247668,9404,6600,41
247668,9404,6800,41
247668,9404,8300,41
247668,9404,8700,41
247668,9404,8900,41
247668,9404,10300,41
247668,9404,10400,41
247668,9404,11000,41
247668,9404,12000,41
247668,9404,700,41
247668,9404,900,41
247668,9404,2000,41
247668,9404,3300,41
247668,9404,5400,41
247668,9404,600,41
247668,9404,2300,41
247668,9404,2800,41
247668,9404,6400,41
247668,9404,100,41
247668,9404,1000,41
248062,9404,300,5
248062,9404,1200,5
248062,9404,2200,5
248062,9404,4400,5
248062,9404,5800,5
250896,9404,300,77
250896,9404,400,77
250896,9404,500,77
250896,9404,600,77
250896,9404,700,77
250896,9404,800,77
250896,9404,900,77
250896,9404,1000,77
250896,9404,1100,77
250896,9404,1200,77
250896,9404,1300,77
250896,9404,1400,77
250896,9404,1500,77
250896,9404,1600,77
250896,9404,1700,77
250896,9404,1800,77
250896,9404,2000,77
250896,9404,2100,77
250896,9404,2400,77
250896,9404,2500,77
250896,9404,2700,77
250896,9404,2800,77
250896,9404,2900,77
250896,9404,3100,77
250896,9404,3200,77
250896,9404,3300,77
250896,9404,3500,77
250896,9404,3600,77
250896,9404,3800,77
250896,9404,3900,77
250896,9404,4000,77
250896,9404,4200,77
250896,9404,4300,77
250896,9404,4400,77
250896,9404,4800,77
250896,9404,5100,77
250896,9404,5200,77
250896,9404,5300,77
250896,9404,5400,77
250896,9404,6200,77
250896,9404,6300,77
250896,9404,6800,77
250896,9404,6900,77
250896,9404,8000,77
250896,9404,8500,77
250896,9404,9100,77
250896,9404,10600,77
250896,9404,11900,77
252109,9404,1400,20
252109,9404,1500,20
252109,9404,4900,20
252109,9404,1000,20
252109,9404,3600,20
252109,9404,3900,20
252109,9404,5100,20
252109,9404,5300,20
252755,9404,6000,7
252755,9404,700,7
252755,9404,1900,7
252755,9404,2100,7
252755,9404,2500,7
252755,9404,400,7
252755,9404,2800,7
253433,9404,700,5
253433,9404,1100,5
253433,9404,1300,5
253433,9404,2000,5
253433,9404,3900,5
254231,9404,600,5
254231,9404,1600,5
254231,9404,2300,5
254231,9404,4200,5
254231,9404,6000,5
256264,9404,3600,8
256264,9404,5300,8
256264,9404,1700,8
256264,9404,300,8
256264,9404,400,8
256264,9404,1900,8
256264,9404,3800,8
257506,9404,300,5
257506,9404,700,5
257506,9404,1200,5
257506,9404,1100,5
257506,9404,1300,5
258065,9404,64600,11
258065,9404,500,11
258065,9404,900,11
258065,9404,1000,11
258065,9404,1700,11
258065,9404,2000,11
259451,9404,2200,5
259451,9404,2500,5
259451,9404,2600,5
259451,9404,800,5
260436,9404,700,5
260436,9404,300,5
260436,9404,3900,5
260436,9404,400,5
260742,9404,800,5
260742,9404,500,5
260742,9404,2000,5
260742,9404,300,5
260761,9404,1000,6
260761,9404,900,6
260761,9404,400,6
260761,9404,1900,6
260761,9404,1300,6
261067,9404,1500,5
261067,9404,2800,5
261067,9404,400,5
261067,9404,1200,5
264175,9404,1000,5
264175,9404,1900,5
264175,9404,3400,5
264175,9404,3200,5
264175,9404,3300,5
264715,9404,200,176
264715,9404,400,176
264715,9404,500,176
264715,9404,600,176
264715,9404,700,176
264715,9404,800,176
264715,9404,900,176
264715,9404,1000,176
264715,9404,1100,176
264715,9404,1200,176
264715,9404,1300,176
264715,9404,1400,176
264715,9404,1500,176
264715,9404,1600,176
264715,9404,1700,176
264715,9404,1800,176
264715,9404,1900,176
264715,9404,2000,176
264715,9404,2100,176
264715,9404,2200,176
264715,9404,2300,176
264715,9404,2400,176
264715,9404,2500,176
264715,9404,2600,176
264715,9404,2700,176
264715,9404,2800,176
264715,9404,2900,176
264715,9404,3000,176
264715,9404,3200,176
264715,9404,3300,176
264715,9404,3400,176
264715,9404,3500,176
264715,9404,3700,176
264715,9404,3800,176
264715,9404,3900,176
264715,9404,4000,176
264715,9404,4100,176
264715,9404,4200,176
264715,9404,4400,176
264715,9404,4500,176
264715,9404,4900,176
264715,9404,5000,176
264715,9404,5100,176
264715,9404,5200,176
264715,9404,5300,176
264715,9404,5500,176
264715,9404,5600,176
264715,9404,6000,176
264715,9404,6200,176
264715,9404,6600,176
264715,9404,6700,176
264715,9404,6800,176
264715,9404,6900,176
264715,9404,7000,176
264715,9404,7200,176
264715,9404,7400,176
264715,9404,7500,176
264715,9404,8200,176
264715,9404,8400,176
264715,9404,8600,176
264715,9404,8700,176
264715,9404,8900,176
264715,9404,9000,176
264715,9404,9700,176
264715,9404,9800,176
264715,9404,12600,176
264715,9404,12900,176
264715,9404,13000,176
264715,9404,13100,176
264715,9404,6100,176
264715,9404,300,176
264715,9404,3100,176
264715,9404,6300,176
264715,9404,9200,176
264715,9404,15200,176
266792,9404,1000,5
266792,9404,2500,5
266792,9404,3500,5
266792,9404,3700,5
266792,9404,1100,5
266873,9404,1600,5
266873,9404,700,5
266873,9404,1200,5
266873,9404,4000,5
266873,9404,1400,5
266948,9404,1800,6
266948,9404,4600,6
266948,9404,1200,6
266948,9404,900,6
266948,9404,2300,6
266948,9404,6900,6
267565,9404,300,28
267565,9404,600,28
267565,9404,700,28
267565,9404,800,28
267565,9404,1000,28
267565,9404,1300,28
267565,9404,1500,28
267565,9404,1600,28
267565,9404,1900,28
267565,9404,2000,28
267565,9404,2100,28
267565,9404,3200,28
267565,9404,3400,28
267565,9404,4700,28
267565,9404,4800,28
267565,9404,4900,28
267565,9404,5000,28
267565,9404,6000,28
267565,9404,8100,28
267565,9404,11900,28
267565,9404,4100,28
267565,9404,1100,28
268242,9404,400,5
268242,9404,600,5
268242,9404,700,5
268242,9404,1800,5
269820,9404,400,6
269820,9404,500,6
269820,9404,600,6
269820,9404,2000,6
269820,9404,2600,6
270761,9404,1600,9
270761,9404,2200,9
270761,9404,200,9
270761,9404,300,9
270761,9404,3000,9
270761,9404,1200,9
270789,9404,300,17
270789,9404,600,17
270789,9404,900,17
270789,9404,1200,17
270789,9404,1500,17
270789,9404,1700,17
270789,9404,2000,17
270789,9404,2500,17
270789,9404,2900,17
270896,9404,400,65
270896,9404,600,65
270896,9404,700,65
270896,9404,800,65
270896,9404,900,65
270896,9404,1000,65
270896,9404,1100,65
270896,9404,1200,65
270896,9404,1300,65
270896,9404,1400,65
270896,9404,1500,65
270896,9404,1600,65
270896,9404,1700,65
270896,9404,1800,65
270896,9404,1900,65
270896,9404,2000,65
270896,9404,2100,65
270896,9404,2300,65
270896,9404,2400,65
270896,9404,2500,65
270896,9404,2600,65
270896,9404,2700,65
270896,9404,2800,65
270896,9404,2900,65
270896,9404,3100,65
270896,9404,3300,65
270896,9404,3400,65
270896,9404,3500,65
270896,9404,3800,65
270896,9404,4900,65
270896,9404,5300,65
270896,9404,6200,65
270896,9404,6400,65
270896,9404,6800,65
270896,9404,7100,65
270896,9404,7400,65
270896,9404,7700,65
270896,9404,12100,65
270896,9404,16400,65
272837,9404,700,5
272837,9404,500,5
273989,9404,1000,14
273989,9404,2400,14
273989,9404,2900,14
273989,9404,700,14
273989,9404,400,14
273989,9404,1300,14
273989,9404,4200,14
273989,9404,4700,14
273989,9404,6300,14
273989,9404,600,14
273989,9404,1200,14
273989,9404,4900,14
277171,9404,1300,8
277171,9404,1900,8
277171,9404,2800,8
277171,9404,4600,8
277425,9404,6100,5
277425,9404,900,5
277425,9404,3000,5
277425,9404,3600,5
277425,9404,6300,5
277865,9404,2400,7
277865,9404,1900,7
277865,9404,4900,7
277865,9404,200,7
277865,9404,500,7
279682,9404,1600,8
280436,9404,400,7
280436,9404,600,7
280436,9404,800,7
280436,9404,1600,7
280436,9404,900,7
280436,9404,1000,7
281756,9404,400,7
281756,9404,1300,7
281756,9404,3300,7
281756,9404,6500,7
281756,9404,1600,7
281756,9404,300,7
281756,9404,700,7
283989,9404,300,13
283989,9404,1100,13
283989,9404,1400,13
283989,9404,2500,13
283989,9404,2600,13
283989,9404,3000,13
283989,9404,400,13
283989,9404,1900,13
283989,9404,4800,13
283989,9404,4900,13
284280,9404,3800,5
284280,9404,1700,5
284280,9404,700,5
286948,9404,1000,9
286948,9404,1600,9
286948,9404,3200,9
286948,9404,4700,9
286948,9404,4800,9
286948,9404,5200,9
286948,9404,6200,9
287384,9404,800,5
287384,9404,2100,5
287384,9404,2600,5
287384,9404,2700,5
287384,9404,200,5
288184,9404,900,5
288184,9404,2000,5
288184,9404,4600,5
288184,9404,2600,5
288184,9404,2100,5
289684,9404,1500,6
289684,9404,2000,6
289684,9404,700,6
289684,9404,900,6
289684,9404,2300,6
290436,9404,4200,5
290436,9404,1700,5
290436,9404,300,5
290436,9404,2800,5
291089,9404,400,8
291089,9404,500,8
291089,9404,1200,8
291089,9404,600,8
291089,9404,9200,8
291089,9404,10800,8
291326,9404,1600,9
291326,9404,6200,9
291326,9404,1900,9
291326,9404,2500,9
291326,9404,500,9
291326,9404,900,9
293989,9404,500,8
293989,9404,1400,8
293989,9404,2300,8
293989,9404,2500,8
293989,9404,1800,8
293989,9404,5400,8
293989,9404,2600,8
297171,9404,1300,5
297171,9404,1900,5
297171,9404,2800,5
297180,9404,800,5
297180,9404,7800,5
297180,9404,4800,5
297180,9404,1200,5
297668,9404,5800,39
297668,9404,200,39
297668,9404,600,39
297668,9404,1000,39
297668,9404,1100,39
297668,9404,1200,39
297668,9404,1600,39
297668,9404,1900,39
297668,9404,2000,39
297668,9404,2100,39
297668,9404,2800,39
297668,9404,3900,39
297668,9404,4400,39
297668,9404,4500,39
297668,9404,7300,39
297668,9404,7400,39
297668,9404,13600,39
297668,9404,400,39
297668,9404,900,39
297668,9404,1400,39
297668,9404,1500,39
297668,9404,2900,39
297668,9404,3000,39
297668,9404,3300,39
297668,9404,5600,39
297668,9404,2700,39
297668,9404,5300,39
297668,9404,8200,39
297668,9404,7600,39
297668,9404,5200,39
298506,9404,200,7
298506,9404,600,7
298506,9404,1700,7
298506,9404,2300,7
298506,9404,2500,7
298506,9404,2900,7
298506,9404,4100,7
299684,9404,300,6
299684,9404,700,6
299684,9404,4000,6
299684,9404,4500,6
299684,9404,400,6
300436,9404,200,6
300436,9404,300,6
300436,9404,600,6
300436,9404,1100,6
300436,9404,2400,6
300673,9404,5100,6
300673,9404,5900,6
300673,9404,6100,6
300673,9404,1700,6
300673,9404,2100,6
300673,9404,2500,6
302731,9404,300,5
302731,9404,2400,5
302731,9404,6800,5
303048,9404,2600,5
303048,9404,200,5
303048,9404,1800,5
303048,9404,2700,5
